country,2020-01-03,2020-01-04,2020-01-05,2020-01-06,2020-01-07,2020-01-08,2020-01-09,2020-01-10,2020-01-11,2020-01-12,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,2,3,1,0,1,0,0,0,0,0,0,0,1,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,4,0,1,3,4,0,8,4,3,6,12,6,12,9,32,5,35,20,30,40,34,35,31,38,37,23,43,27,36,47,50,41,37,57,49,48,62,73,67,73,71,83,72,195,126,89,103,95,128,97,87,122,134,100,103,120,157,134,140,132,148,137,147,154,146,170,194,175,265,193,230,204,217,260,273,294,287,206,331,279,357,396,386,311,325,380,2003,334,336,375,306,445,312,465,418,407,384,410,380,418,507,434,379,442,613,425,467,482,487,475,519,551,500,553,582,606,687,671,543,681,587,648,1129,740,757,705,708,654,768,775,779,764,853,771,803,857,904,886,933,861,1007,871,834,942,1007,996,944,941,876,1092,977,983,945,912,836,848,1059,1023,1057,1021,948,971,819,1045,1043,1096,1089,1065,1016,1133,1115,1172,1209,1201,1114,1136,1054,1290,1132,1174,1247,1133,1130,1053,1085,1129,1141,1089,1124,1039,776,1179,1181,1095,1069,940,903,884,986,971,964,926,918,816,706,730,680,895,837,1033,579,587,717,702,690,650,578,480,488,508,517,563,551,470,496,490,514,704,670,577,559,490,448,512,550,547,520,447,435,449,474,585,584,564,501,511
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,14,6,7,6,10,1,0,9,20,9,0,27,8,14,21,13,11,10,7,11,12,19,40,26,21,46,26,60,10,27,24,15,47,8,26,19,12,42,31,23,22,8,11,8,8,31,14,19,8,23,35,13,16,14,18,16,21,15,33,13,59,43,30,21,36,48,25,21,19,27,55,23,24,53,40,0,28,22,35,23,49,31,50,32,40,36,41,48,43,43,64,33,45,63,34,56,36,35,35,38,47,63,37,34,51,71,58,53,49,53,82,70,68,50,58,52,66,71,50,54,87,76,84,59,127,96,81,139,117,89,49,67,57,63,74,83,73,62,43,66,86,64,69,72,65,65,42,59,79,65,53,50,79,57,70,69,72,82,94,165,0,99,86,120,105,92,82,74,88,111,134,82,108,85,105,100,106,120,88,106,73,118,124,135,122,114,112,105,124,160,140,128,113,90,78,87,128,139,116,116,83,96,102,121,98,108,97,88,79,91,92,129,112,79,84,80,106,117,123,102,118,128,94,112,101,100,89,81,87,74,101,102,113,183,0,98,74,75,72,75,97,104,111,63,85,97,110,97,78,96,110
Iran (Islamic Republic of),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,3,4,3,4,7,8,9,0,23,11,15,15,17,21,49,43,54,63,75,85,94,116,129,135,147,149,149,123,129,127,122,143,157,144,139,123,117,141,138,124,134,158,151,136,133,121,117,122,125,117,111,98,94,92,89,73,87,91,88,94,90,93,76,60,96,71,80,71,63,65,47,74,63,78,68,55,48,51,45,48,50,71,48,35,51,69,62,64,66,0,51,59,58,34,57,56,63,50,57,63,81,64,70,59,63,75,72,70,74,81,78,75,71,107,113,115,120,87,120,115,116,119,121,133,134,109,125,144,162,147,141,148,154,148,163,160,200,153,221,142,188,194,203,179,199,198,183,188,209,217,229,219,221,215,195,216,212,235,196,226,197,216,208,215,212,185,174,156,132,163,189,184,188,174,169,161,147,165,168,153,139,112,126,141,133,125,119,117,112,110,103,109,101,125,129,118,110,139,117,132,127,129,115,116,128,156,140,179,176,144,166,183,177,178,184,175,207,172,195,190,207,183,211,187,179,211,235,227,239,230,210,195,251,272,254,279,256,265,253,252,337,322,312,304,335,335,296,337,346,415,399,365,386,434,440,422,419,406,424,423,459,458,453,462,457,461,452,459,486,482,480,476,479,431,475
Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,1,0,0,2,0,0,2,1,0,2,3,3,3,4,2,7,4,2,0,0,4,4,4,0,2,5,3,0,1,4,1,2,4,2,0,1,1,0,1,1,0,1,0,0,0,3,0,1,1,2,2,1,1,1,2,1,4,0,0,2,5,1,2,3,0,2,4,2,4,4,3,6,0,7,5,8,3,6,6,4,6,10,10,10,20,21,15,14,33,28,24,22,34,31,39,53,58,45,60,61,83,69,88,87,67,84,79,107,122,101,96,83,104,107,110,102,106,105,94,118,94,103,78,95,95,100,95,87,90,94,75,90,88,81,92,80,90,72,78,96,77,68,68,70,64,63,66,83,77,67,75,74,82,72,67,57,53,68,76,75,94,82,85,87,75,70,75,91,77,72,72,74,77,68,83,81,78,74,84,63,90,77,68,75,82,67,60,73,72,80,82,84,76,83,64,70,57,72,45,68,68,55,62,70,59,50,67,49,52,65,67,73,79,52,55,62,60,58,51,65,56,56,56,63,49,52,47,48,55,55,48,53,46,45,47,48,56,51,51,60,47,69,39,44,53,52,50,50,48,43,47,42,40,43,39,49,42,33
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,1,2,10,3,14,10,8,17,14,13,22,17,21,16,36,25,28,24,33,14,31,41,38,42,44,41,39,77,43,39,25,35,234,24,15,57,31,42,33,0,38,16,20,36,28,26,17,12,9,21,9,9,12,15,10,4,14,10,12,9,12,2,0,9,16,8,6,5,0,0,8,1,5,6,0,9,4,8,4,8,2,0,1,0,3,1,4,0,1,0,2,3,6,1,3,4,1,0,1,2,0,2,1,0,0,2,0,0,1,2,0,0,0,2,1,3,1,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,1,0,3,1,1,3,0,0,0,0,2,3,0,5,0,0,1,1,2,-5,9,0,0,1,5,1,4,0,5,1,3,5,3,3,8,3,0,13,3,3,7,4,0,3,5,6,6,6,5,2,2,5,8,3,7,5,2,1,15,2,0,7,6,1,5,11,11,4,8,4,1
Isle of Man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,6,0,6,1,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,5,2,1,3,1,4,8,9,5,6,7,8,7,9,9,8,6,7,8,8,13,7,9,11,8,6,9,3,4,3,3,2,4,5,6,6,4,3,3,3,2,1,1,6,2,5,5,3,3,2,0,3,4,3,2,1,0,0,0,1,2,0,2,1,0,0,0,3,2,1,0,1,4,2,0,1,1,0,0,1,2,0,1,0,0,1,1,0,1,2,3,4,3,3,2,0,1,3,1,2,6,2,8,5,5,5,4,5,7,4,7,6,9,12,8,10,12,9,6,16,8,7,10,7,8,15,14,15,14,11,15,11,10,9,11,14,7,15,11,15,16,12,10,17,6,14,12,12,13,10,13,15,19,10,12,11,5,15,22,16,14,16,12,15,12,17,20,16,11,21,15,19,19,17,26,17,19,27,20,31,25,25,31,30,26,31,29,34,37,46,26,37,37,26,42,29,47,40,35,47,30,38,33,34,34,31,33,29,22,23,28,25,28,36,28,29,11,19,12,24,18,15,33,15,3,24,6,6,8,11,9,11,4,11,4,1,1,5,2,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,5,1,5,4,8,6,17,28,27,41,49,36,133,98,167,196,189,252,173,370,347,347,473,429,625,795,649,601,743,685,660,971,887,758,810,839,727,760,764,681,527,636,604,540,612,570,619,431,564,604,578,525,575,480,433,454,534,437,464,420,415,260,333,382,323,285,269,474,174,195,236,369,274,243,194,165,179,172,195,262,242,153,145,99,162,161,156,130,119,50,92,78,117,70,87,111,75,60,55,71,88,85,72,53,65,79,71,53,56,78,44,26,34,43,66,47,49,24,23,18,-31,34,30,8,22,6,23,21,30,15,21,7,8,30,15,12,12,7,9,13,17,13,20,11,14,3,13,15,9,10,5,5,5,5,11,6,3,9,5,8,12,5,10,6,3,13,2,4,6,10,6,3,158,4,4,5,7,6,9,3,7,4,4,13,5,9,1,4,6,8,6,10,11,16,7,12,10,14,10,10,6,7,14,9,12,13,10,24,15,17,14,20,23,20,17,17,16,24,19,24,23,27,18,16,28,31,22,28,29,26,39,41,43,83,55,47,69,73,89,127,136,91,151,128,141,221,205,217,199,297,208,233,353,352,428,446,425,331,356,580,623,636,550,544,546,504,731,753,653,699,692,562
Jamaica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,2,0,3,3,2,1,2,1,1,2,2,2,0,2,2,2,0,5,4,5,7,3,5,1,1,3,8,1,4,8,6,4,5,3,1,0,3,3,2,4,6,1,7,0,5,9,2,6,3,2,1,0,5,3,4,2,4,4,2,4,3,1,3,1,4,1,2,1,0,3,0,3,1,0,2,2,2,0,0,2,2,0,2,1
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,3,0,3,3,4,3,0,2,4,1,4,2,1,0,5,1,1,2,1,3,3,2,2,1,0,8,4,1,3,7,1,4,3,6,4,4,7,10,17,12,6,7,10,15,91,10,30,17,14,3,25,13,26,17,22,38,18,11,22,8,6,43,13,8,22,25,19,23,15,19,5,14,8,6,19,12,12,10,16,12,9,7,12,5,1,2,6,3,4,7,2,0,0,3,1,2,2,1,0,2,4,4,0,17,1,0,2,8,5,1,2,0,1,0,2,1,1,1,0,0,1,2,1,1,0,0,0,0,2,1,0,0,0,0,3,1,1,2,1,3,0,2,3,3,2,5,0,1,4,6,4,7,6,1,7,5,7,4,10,12,3,11,16,13,16,11,14,7,5,15,13,17,12,17,9,15,17,11,12,11,19,8,6,14,16,13,6,11,16,3,9,10,12,9,13,5,0,8,4,8,12,8,5,3,9,7,7,7,12,7,2,3,3,8,3,8,3,2,5,4,8,4,11,9,4,2,3,6,9,12,5,7,7,5,3,11,11,11,8,6,6,8,12,3,3,6,11,12,10,16,13,3,2,18,10,9,21,20,11,7
Jersey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,3,1,1,0,2,0,4,1,0,0,0,0,1,0,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,1,2,2,0,0,0,3,1,0,2,1,2,1,3,4,2,6,6,4,8,10,9,13,9,12,9,13,22,15,10,16,18,32,25,28,20,15,35,34,29,38,27,32,39,45,44,32,40,32,57,37,47,54,62,40,67,45,52,62,91,81,80,71,86,68,71,66,60,84,63,56,64
Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,1,0,1,2,1,0,2,0,0,4,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,2,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,3,0,3,4,0,4,2,2,2,3,6,0,3,3,4,4,7,12,5,8,5,2,7,7,2,11,11,15,10,5,0,10,12,14,18,18,4,0,32,17,19,20,23,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,208,0,0,0,30,286,0,0,0,0,0,0,324,0,0,0,0,0,0,200,0,0,0,0,0,0,148,0,0,0,0,0,0,97,0,0,0,0,0,0,70,0,0,0,0,0,0,51,0,0,0,0,0,0,44,0,0,0,0,0,0,32,0,0,0,0,0,0,31,0,0,0,0,0,0,30,0,0,0,0,0,0,42,0,0,0,0,0,0,41,0,0,0,0,0,0,40,0,0,0,0,0,0,47,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,2,0,1,0,0,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,2,4,1,2,0,2,0,3,0,1,2,1,3,4,2,4,4,0,0,0,0,0,0,0,1,1,0,3,3,4,1,1,5,2,3,4,1,4,1,1,3,1,3,4,4,3,1,1,2,10,2,2,2,2,3,2,2,5,4,3,0,4,1,3,2,5,1,4,3,2,4,8,3,1,12,5,7,8,5,3,9,4,12,10,3,11,4,0,7,14,12,14,16,23,5,13,6,3,8,14,5,2,3,15,18,4,5,7,2,8,5,19,10,16,10,6,6,6,4,3,0,5,2,3,0,4,4,4,5,3,2,0,8,5,4,3,3,2,10,0,8,4,0,2,2,9,5,5,13,7,2,9,7,4,7,7,0,6,4,8,5,3,4,5,6,11,10,10,8,8,12,7,7,3,16,12,14,12,6,18,14,16,14,17,15,17,14,12,12,21,21,10,8,19,24,26,23,25,21,20,18,15,11,17,19,17,14
Kiribati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kosovo[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,1,1,1,2,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,2,3,3,1,1,2,3,1,0,9,11,4,3,4,8,3,4,1,6,0,4,6,6,6,5,4,5,6,8,6,5,8,8,7,4,16,15,10,12,7,13,5,26,3,12,12,14,13,11,8,8,9,11,9,6,9,13,10,9,10,13,8,4,6,1,9,8,9,8,6,9,3,5,7,5,0,6,7,5,3,7,4,1,3,3,4,0,2,2,0,1,0,1,2,3,3,0,0,2,0,3,0,2,3,3,0,3,4,2,1,1,1,0,2,0,1,3,1,0,0,2,2,2,3,3,4,1,4,3,7,9,8,9,6,12,12,11,13,5,4,8,13,11,13,11,16,11,14,11,19,10
